idArticle;idFacture;idVendeur;idTime;qte;totHT;totRemise
20415;;22;161637;1;10,152;,000
20435;;32;163469;1;26,973;,000
2044;;14;161164;1;4,620;,000
2044;;22;161117;1;4,620;,000
2044;;32;163776;1;4,620;,000
2044;;32;163886;1;4,620;,000
2045;;14;160766;1;12,300;,000
20459;;32;163556;1;7,588;,000
20481;;14;161478;1;4,692;,000
20481;;14;163604;1;4,692;,000
20543;;12;160816;1;20,560;,000
20543;;12;161250;1;20,560;,000
20548;;22;163838;1;73,709;5,109
20610;;12;160641;6;17,910;,000
20610;;12;163026;1;2,985;,000
20610;;14;162836;9;26,865;,000
20613;;12;162552;1;2,390;,000
20613;;12;163939;1;2,390;,000
20615;;14;162688;1;14,080;,000
20615;;32;162154;2;28,160;,000
20637;;32;162453;1;6,980;,000
20642;;14;163960;1;18,397;,000
20669;;14;160738;3;9,945;,000
20684;;21;163215;1;9,090;,000
20684;;22;164082;1;9,090;,000
207;;12;163422;1;3,100;,000
207;;23;162407;1;3,100;,000
207;;32;163886;1;3,100;,000
20758;;22;161463;1;7,298;,000
20763;;14;160461;1;3,814;,000
20766;;14;160775;1;7,628;,000
20766;;32;161659;1;7,628;,000
20797;;21;161733;1;30,442;,000
20798;;22;161636;1;5,437;,000
20799;;14;163555;1;29,661;1,130
20800;;32;162102;1;29,243;,000
20801;;32;162683;1;22,359;,000
20805;;32;162712;1;5,980;,000
20806;;22;162950;1;61,199;,000
20807;;22;162950;1;46,563;,000
20810;;14;164141;1;22,148;,000
211;;23;162867;1;8,690;,000
2121;;12;160924;2;7,504;,000
2121;;14;163352;2;7,504;,000
2121;;14;163615;1;3,752;,000
2121;;22;160884;1;3,752;,000
2121;;22;161302;1;3,752;,000
2126;;14;162517;1;3,770;,000
2161;;12;162990;1;31,741;,000
2162;;12;160865;1;1,995;,000
2162;;12;163786;1;1,995;,000
2162;;12;163846;3;5,985;,000
2162;;14;161055;10;19,950;,000
2162;;14;161086;1;1,995;,000
2162;;14;161857;1;1,995;,000
2162;;14;161980;3;5,985;,000
2162;;14;162053;1;1,995;,000
2162;;14;162062;3;5,985;,000
2162;;14;162303;1;1,995;,000
2162;;14;162382;1;1,995;,000
2162;;14;162949;1;1,995;,000
2162;;14;163078;1;1,995;,000
2162;;14;163301;1;1,995;,000
2162;;14;163307;1;1,995;,000
2162;;14;163881;3;5,985;,000
2162;;14;164073;1;1,995;,000
2162;;15;164105;3;5,985;,000
2162;;21;163290;1;1,995;,000
2162;;21;163380;1;1,995;,000
2162;;22;161479;1;1,995;,000
2162;;22;162708;1;1,995;,000
2162;;22;162735;1;1,995;,000
2162;;22;163246;1;1,995;,000
2162;;23;161725;1;1,995;,000
2162;;23;162211;1;1,995;,000
2162;;23;162407;1;1,995;,000
2162;;23;162850;1;1,995;,000
2162;;32;160486;1;1,995;,000
2162;;32;160629;1;1,995;,000
2162;;32;161441;1;1,995;,000
2162;;32;161513;1;1,995;,000
2162;;32;161646;2;3,990;,000
2162;;32;162318;2;3,990;,000
2162;;32;162473;1;1,995;,000
2162;;32;162705;2;3,990;,000
2170;;15;163501;3;184,293;,000
218;;12;162564;1;5,245;,000
2182;;22;163981;1;3,937;,000
2187;;22;161834;6;149,880;,000
2187;;32;161863;1;24,963;,068
2193;;12;160832;1;3,640;,000
2193;;14;163903;1;3,640;,000
2193;;15;164110;1;3,640;,000
2193;;21;160377;1;3,640;,000
2200;;32;162315;1;2,825;,000
2201;;14;164029;1;2,060;,000
2201;;21;163056;1;2,060;,000
2201;;22;161479;1;2,060;,000
2201;;32;161499;1;2,060;,000
2208;;14;163147;1;7,225;,000
2208;;22;162786;2;14,450;,000
2208;;22;163332;1;7,225;,000
221;;23;162133;1;3,785;,000
2211;;22;163268;1;29,675;,000
2214;;14;161123;1;27,966;,000
2218;;14;162408;1;19,165;,000
2219;;12;162482;9;149,904;,000
2221;;12;160854;1;4,105;,000
2221;;14;160617;1;4,105;,000
2221;;14;161298;1;4,105;,000
2221;;14;161666;1;4,105;,000
2221;;14;162821;1;4,105;,000
2221;;14;163301;1;4,105;,000
2221;;15;161655;1;4,105;,000
2221;;22;161316;1;4,105;,000
2227;;14;162067;1;4,585;,000
2227;;23;162892;1;4,585;,000
2227;;32;161530;1;4,585;,000
2233;;14;163329;1;9,425;,000
2234;;22;162943;6;117,516;,000
2248;;32;162113;1;5,024;,000
2251;;21;162134;1;2,845;,000
2251;;32;163260;1;2,845;,000
2258;;15;161672;1;3,394;,000
2261;;12;160864;1;4,125;,000
227;;22;161403;2;29,310;,000
227;;22;162786;-1;-14,655;,000
2272;;32;161749;1;2,280;,000
2277;;12;161057;3;9,426;,269
2277;;12;163695;2;6,300;,000
2277;;14;161443;2;6,300;,000
2277;;14;162159;1;3,150;,000
2277;;22;163705;3;9,450;,000
2277;;32;160986;1;3,150;,000
229;;22;160884;1;5,245;,000
229;;32;163696;1;5,245;,000
2291;;14;164141;1;8,405;,000
230;;12;160415;1;4,845;,000
230;;12;162428;1;4,845;,000
230;;12;162472;1;4,845;,000
230;;32;161695;1;4,845;,000
230;;32;163776;1;4,845;,000
2305;;12;161107;1;31,988;,000
2305;;12;163175;1;31,988;,000
2305;;21;162245;1;30,090;5,932
2305;;32;161416;1;31,988;,000
2310;;14;161494;1;4,785;,000
2310;;14;161815;1;4,785;,000
2310;;22;162740;1;4,785;,000
2310;;22;162908;1;4,785;,000
2310;;32;161500;1;4,785;,000
2314;;12;163809;1;5,380;,000
2314;;12;163939;1;5,380;,000
2314;;14;161158;1;5,380;,000
2314;;14;162000;1;5,380;,000
2314;;14;162262;1;5,380;,000
2314;;14;162875;1;5,380;,000
2314;;14;163742;-1;-5,380;,000
2314;;22;161049;1;5,380;,000
2314;;22;163718;1;5,380;,000
2314;;22;163751;2;10,760;,000
2314;;23;161711;1;5,380;,000
2314;;32;161089;1;5,380;,000
2314;;32;161827;1;5,380;,000
2314;;32;163017;1;5,380;,000
232;;32;162233;1;3,580;,000
2336;;12;162599;1;21,840;,000
2338;;23;162205;1;5,435;,000
2345;;32;160656;1;51,035;,000
2351;;12;162352;2;16,660;,000
2351;;21;163173;1;8,330;,000
2351;;32;162491;1;8,330;,000
236;;12;160832;1;2,665;,000
236;;14;163214;1;2,665;,000
236;;32;160909;1;2,665;,000
2366;;23;161915;1;5,815;,000
2382;;32;160353;1;3,400;,000
2383;;32;163473;1;3,700;,000
24;;23;162857;1;8,474;,000
2411;;32;161306;10;4,170;,000
2414;;32;160419;-1;-5,235;,000
2414;;32;161410;1;5,235;,000
2426;;12;160622;1;10,385;,000
2426;;12;161057;2;20,714;,269
2426;;12;162506;1;10,385;,000
2426;;12;162977;1;10,385;,000
2426;;14;160357;2;20,770;,000
2426;;14;160985;1;10,385;,000
2426;;14;161584;1;9,577;7,783
2426;;14;162796;1;10,385;,000
2426;;14;162885;1;10,385;,000
2426;;14;162914;1;10,385;,000
2426;;14;163742;-1;-10,385;,000
2426;;15;164110;1;10,385;,000
2426;;21;163262;1;10,385;,000
2426;;22;162717;1;10,385;,000
2426;;22;162865;1;10,385;,000
2426;;22;163751;1;10,385;,000
2426;;22;163775;1;10,385;,000
2426;;32;161925;1;10,385;,000
2426;;32;162297;2;20,770;,000
2428;;32;163996;1;1,565;,000
2436;;12;162374;1;,764;,000
2436;;12;163545;7;5,348;,000
2436;;14;161555;2;1,528;,000
2436;;22;162717;1;,764;,000
2436;;22;163361;10;7,640;,000
2436;;23;161957;2;1,528;,000
2436;;32;162558;2;1,528;,000
244;;14;162578;1;7,560;,000
244;;22;163415;1;7,560;,000
244;;23;162577;1;7,560;,000
244;;32;163224;1;7,560;,000
2441;;22;161636;1;52,496;,000
2442;;14;162003;1;5,694;,000
2445;;32;163185;1;6,870;,000
2449;;21;163007;14;44,800;10,000
2453;;14;164000;1;6,335;,000
2453;;32;160922;1;6,335;,000
2453;;32;162372;1;6,335;,000
2461;;14;161086;1;11,982;,000
2461;;22;163751;1;11,982;,000
2461;;32;163157;1;11,982;,000
2463;;12;160520;2;22,960;,000
2463;;14;163394;1;11,440;,351
2475;;12;161808;1;18,007;,000
2475;;14;160610;1;18,007;,000
2475;;14;162796;1;18,007;,000
2475;;14;163585;1;18,007;,000
2475;;22;161213;1;18,007;,000
2475;;32;163546;1;18,007;,000
2476;;12;161172;2;2,560;,000
2476;;14;161458;2;2,560;,000
2476;;14;161494;5;6,400;,000
2476;;22;161720;2;2,560;,000
248;;12;162388;1;8,981;,000
248;;21;163291;1;8,981;,000
248;;32;160511;1;8,898;,929
248;;32;161742;1;8,981;,000
248;;32;163192;1;8,981;,000
2480;;15;164155;1;3,950;,000
2481;;14;162159;1;3,370;,000
2492;;15;164129;1;8,480;,000
2493;;12;160641;2;48,020;,000
2500;;32;160963;1;18,225;,000
2501;;12;160862;1;2,280;,000
2507;;14;160598;2;11,760;,000
2507;;14;161086;2;11,760;,000
2507;;32;161530;3;17,640;,000
2517;;12;160482;1;16,798;,000
2517;;32;160455;1;16,798;,000
252;;14;162073;1;5,932;,000
252;;32;163248;1;5,932;,000
253;;12;160393;1;1,975;,000
253;;12;160705;1;1,975;,000
253;;12;160722;1;1,975;,000
253;;12;160729;1;1,975;,000
253;;12;160844;1;1,975;,000
253;;12;161010;1;1,975;,000
253;;12;161684;1;1,975;,000
253;;12;162273;1;1,975;,000
253;;12;162681;1;1,975;,000
253;;12;163022;1;1,975;,000
253;;12;163656;1;1,975;,000
253;;14;160992;1;1,975;,000
253;;14;161385;1;1,975;,000
253;;14;161607;1;1,975;,000
253;;14;162408;1;1,975;,000
253;;14;162429;1;1,975;,000
253;;14;162914;1;1,975;,000
253;;14;163002;1;1,975;,000
253;;14;163583;1;1,975;,000
253;;15;160672;1;1,958;,884
253;;22;160798;1;1,975;,000
253;;22;161849;1;1,975;,000
253;;23;162190;2;3,950;,000
253;;32;161546;1;1,975;,000
253;;32;161823;1;1,975;,000
253;;32;161885;1;1,975;,000
2533;;22;161479;2;24,940;,000
2533;;32;160636;2;24,940;,000
254;;14;160925;1;1,400;,000
254;;14;161892;1;1,400;,000
254;;14;162423;1;1,400;,000
254;;14;162517;1;1,400;,000
254;;14;163191;1;1,400;,000
254;;14;163881;1;1,400;,000
254;;14;164029;1;1,400;,000
254;;14;164067;1;1,400;,000
254;;22;161479;1;1,400;,000
254;;23;161725;1;1,400;,000
254;;23;162407;1;1,400;,000
254;;23;162850;1;1,400;,000
254;;32;160717;1;1,400;,000
254;;32;163735;1;1,400;,000
2545;;14;160513;1;1,820;,000
2545;;14;162939;1;1,820;,000
2545;;32;160594;2;3,640;,000
2546;;23;162850;1;13,501;,000
2548;;14;160468;1;11,030;,000
2548;;14;160529;1;11,030;,000
2548;;21;162131;1;11,030;,000
2548;;32;162453;1;11,030;,000
2554;;14;160943;1;1,220;,000
2556;;22;163368;2;10,400;,000
2556;;32;163570;1;5,200;,000
2565;;14;160513;1;20,991;,000
2566;;15;160672;1;28,744;,884
2567;;12;163729;1;4,204;,000
2567;;14;161047;1;4,204;,000
2567;;15;164049;1;4,204;,000
2567;;22;164009;1;4,204;,000
2567;;32;161630;1;4,204;,000
2567;;32;162479;1;4,204;,000
2571;;14;161235;1;,817;,000
2571;;32;163762;1;,817;,000
2574;;14;161921;5;92,780;,000
2574;;22;161302;3;55,668;,000
2576;;14;161251;1;4,290;,000
2576;;14;162159;1;4,290;,000
2576;;14;162382;1;4,290;,000
2576;;21;163139;1;4,290;,000
2576;;32;160636;1;4,290;,000
2577;;12;163892;2;9,480;,000
258;;15;164086;1;7,995;,000
2591;;14;161857;1;4,235;,000
2591;;15;163467;1;4,235;,000
2591;;22;161637;1;4,235;,000
2591;;22;163655;1;4,235;,000
2591;;23;161865;1;4,235;,000
26;;21;161723;1;18,900;,000
26;;32;163463;1;18,900;,000
2600;;14;162762;1;5,885;,000
2600;;21;163156;1;5,885;,000
2600;;32;163823;1;5,885;,000
2605;;14;163541;1;6,767;2,737
2605;;14;163793;1;6,957;,000
2621;;14;163843;2;6,160;,000
2628;;21;162064;1;4,990;,000
2631;;14;161581;1;11,070;,000
2631;;32;160917;1;11,070;,000
2635;;21;160533;2;7,470;,000
2639;;12;162252;1;15,725;,000
2639;;14;160343;1;15,725;,000
2639;;14;161113;1;15,725;,000
2639;;32;162343;1;15,725;,000
2640;;14;162456;3;229,302;,000
2642;;12;163421;1;1,695;,000
2642;;32;163188;1;1,695;,000
2645;;22;163443;1;2,390;,000
2651;;14;161603;1;18,480;,000
2651;;14;162921;1;18,480;,000
2657;;14;163824;2;68,932;,000
2657;;22;162194;14;480,004;,523
266;;12;160393;1;4,680;,000
266;;12;162428;1;4,680;,000
266;;14;160485;1;4,680;,000
2660;;14;160378;1;23,915;,000
2660;;14;161852;1;23,392;2,188
2661;;12;161350;1;3,670;,000
2661;;14;161055;1;3,670;,000
2661;;14;161508;1;3,670;,000
2661;;32;161646;1;3,670;,000
2665;;32;160736;1;16,026;,000
2667;;32;161588;1;29,681;,000
2677;;14;161852;1;16,608;2,188
2677;;14;163199;1;16,980;,000
2681;;14;163191;1;14,875;,000
2681;;32;164158;1;14,875;,000
2683;;32;160717;1;17,045;,000
2684;;14;162141;2;16,940;,000
2684;;21;162076;1;8,470;,000
2684;;32;160568;5;42,350;,000
2686;;12;162745;1;6,650;,000
2691;;32;164140;1;8,315;,000
2691;;32;164158;-1;-8,315;,000
270;;23;162205;1;1,810;,000
2704;;12;160482;1;1,450;,000
2704;;12;160760;1;1,450;,000
2704;;14;160343;1;1,450;,000
2704;;14;160357;1;1,450;,000
2704;;14;160382;1;1,450;,000
2704;;21;160410;1;1,450;,000
2704;;21;163180;1;1,450;,000
2704;;22;160560;4;5,800;,000
2704;;23;162930;1;1,450;,000
2704;;32;163762;1;1,450;,000
2704;;32;163776;3;4,350;,000
2707;;14;163615;1;2,018;,000
2707;;32;162473;1;2,018;,000
271;;12;161057;1;34,936;,269
2710;;14;163592;2;4,920;,000
2712;;12;160711;1;2,655;,000
2712;;12;160729;1;2,655;,000
2712;;14;160583;2;5,310;,000
2712;;21;163139;1;2,655;,000
2712;;23;162364;1;2,655;,000
2724;;32;162473;1;10,479;,000
2752;;14;162085;1;4,850;,000
2752;;21;160533;2;9,700;,000
2752;;32;161749;1;4,850;,000
2752;;32;163224;1;4,850;,000
2752;;32;163487;1;4,850;,000
2755;;14;161666;2;16,780;,000
2755;;14;164067;1;8,390;,000
2755;;15;164129;2;16,780;,000
2755;;22;161518;1;8,390;,000
2756;;23;162533;2;2,286;5,000
2757;;14;161427;1;13,980;,000
2764;;15;163501;8;34,720;,000
2765;;32;164162;1;4,425;,000
2770;;14;160738;1;10,455;,000
2770;;14;160925;1;10,455;,000
2770;;14;164029;1;10,455;,000
2770;;22;161447;2;20,910;,000
2770;;32;161033;1;10,455;,000
2770;;32;161566;1;10,455;,000
2774;;12;161370;1;6,380;,000
2774;;32;160552;1;6,380;,000
2775;;12;160705;1;17,000;,000
2780;;12;160470;1;9,880;,000
2780;;22;163981;1;9,880;,000
2783;;15;164129;1;2,737;,000
2783;;21;162116;1;2,737;,000
2784;;14;161610;1;5,545;,000
2784;;14;162382;1;5,545;,000
2784;;21;163262;1;5,545;,000
2784;;22;163423;1;5,545;,000
2784;;32;161326;1;5,545;,000
2792;;32;164092;1;6,380;,000
2799;;12;160924;2;8,544;,000
2799;;14;161555;1;4,272;,000
2799;;14;163903;1;4,272;,000
2808;;32;163405;1;10,662;10,000
281;;14;162303;1;1,555;,000
2815;;14;162329;1;17,230;,000
2817;;14;161992;1;23,840;,000
2820;;14;162269;1;5,400;,000
2820;;21;160813;1;5,400;,000
2820;;32;160539;1;5,400;,000
2820;;32;160592;1;5,400;,000
2820;;32;163807;1;5,400;,000
2826;;21;163156;2;7,710;,000
2826;;22;160825;1;3,855;,000
2826;;22;161720;1;3,855;,000
2826;;32;162070;1;3,855;,000
2826;;32;162453;1;3,855;,000
2826;;32;163823;1;3,855;,000
2827;;32;163532;1;3,920;,000
2837;;14;161055;1;33,080;,000
284;;22;163367;1;2,525;,000
2848;;22;161773;12;23,940;,000
2849;;12;161684;1;4,135;,000
2849;;12;162450;1;4,135;,000
2849;;12;162613;1;4,135;,000
2849;;12;163590;1;4,135;,000
2849;;12;163749;1;4,135;,000
2849;;14;160343;1;4,135;,000
2849;;14;160623;1;4,135;,000
2849;;14;161055;1;4,135;,000
2849;;14;161167;1;4,135;,000
2849;;14;161996;1;4,135;,000
2849;;14;162375;-1;-4,135;,000
2849;;14;162382;2;8,270;,000
2849;;14;162885;1;4,135;,000
2849;;14;163515;1;4,135;,000
2849;;21;163498;2;8,270;,000
2849;;22;161689;1;4,135;,000
2849;;22;162663;1;4,135;,000
2849;;22;163367;1;4,135;,000
2849;;23;162407;1;4,135;,000
2849;;32;160653;1;4,135;,000
2849;;32;160951;1;4,135;,000
2849;;32;161304;1;4,135;,000
2849;;32;161838;1;4,135;,000
2849;;32;163546;1;4,135;,000
2849;;32;163994;1;4,135;,000
2851;;14;162035;1;5,030;,000
2851;;22;161246;1;5,030;,000
2851;;22;162804;1;5,030;,000
2852;;12;163448;5;1,710;,000
2852;;12;163792;4;1,368;,000
2852;;15;160896;1;,342;,000
2852;;21;160374;2;,684;,000
2852;;22;161286;1;,342;,000
2852;;22;161536;2;,684;,000
2852;;23;162928;3;1,026;,000
2852;;23;162964;1;,342;,000
2852;;32;160534;1;,339;1,010
2852;;32;161013;1;,342;,000
2852;;32;161395;1;,342;,000
2852;;32;161914;4;1,368;,000
2852;;32;163897;1;,342;,000
2852;;32;163943;1;,342;,000
2867;;32;164126;1;10,955;,000
2868;;12;161370;1;19,195;,000
2868;;12;163431;1;19,195;,000
2868;;12;163656;2;38,390;,000
2868;;14;161325;1;19,195;,000
2868;;14;161427;1;19,195;,000
2868;;21;163247;2;38,390;,000
2868;;22;161302;2;38,390;,000
2868;;22;163705;2;38,390;,000
2868;;23;161793;2;38,390;,000
2868;;23;161936;2;38,390;,000
2868;;23;161986;1;19,195;,000
2868;;32;163532;2;38,390;,000
2868;;32;163910;1;19,195;,000
2869;;14;162141;1;6,800;,000
2869;;23;161793;1;6,800;,000
2874;;14;161610;1;6,535;,000
2874;;32;164058;1;6,535;,000
2875;;21;163267;1;34,080;,000
2877;;14;160647;1;4,625;,000
2877;;14;162481;4;18,500;,000
2877;;14;163606;1;4,625;,000
2877;;23;161701;1;4,625;,000
2882;;14;163063;1;23,098;,000
2894;;32;162547;1;6,651;,000
2896;;21;160533;2;35,250;,000
2896;;32;161338;1;17,625;,000
2896;;32;162683;2;35,250;,000
2896;;32;163449;2;35,250;,000
2904;;14;162638;1;14,500;,000
2910;;14;161666;1;5,490;,000
2910;;14;164029;1;5,490;,000
2910;;21;160874;1;5,490;,000
2910;;21;163333;1;5,490;,000
2910;;22;161479;1;5,490;,000
2911;;14;160948;2;9,580;,000
2911;;22;163678;1;4,790;,000
2915;;15;164129;1;4,600;,000
2922;;22;163934;1;18,830;,000
2923;;14;163921;1;5,435;,000
2924;;14;163063;1;35,920;,000
2925;;22;160723;1;20,470;,000
2926;;12;161391;1;27,330;,000
2928;;12;163431;1;9,405;,000
2928;;14;160510;1;9,405;,000
2928;;32;160704;2;18,810;,000
2940;;14;163069;1;3,800;,000
2940;;32;162219;1;3,800;,000
2945;;12;163846;1;1,325;,000
2945;;14;161980;1;1,325;,000
2945;;22;161518;1;1,325;,000
2945;;23;162133;1;1,325;,000
2955;;32;163614;1;2,205;,000
2956;;14;161750;1;6,535;,000
2956;;14;163569;1;6,535;,000
2956;;21;160533;2;13,070;,000
2956;;32;162075;1;6,535;,000
2957;;32;160704;3;43,764;,000
296;;32;160441;1;3,305;,000
2979;;12;160520;1;2,510;,000
2979;;21;160874;1;2,510;,000
2980;;21;162045;1;1,820;,000
2980;;21;163180;1;1,820;,000
2982;;12;162238;1;2,505;,000
2982;;12;162613;1;2,505;,000
2982;;12;163729;1;2,505;,000
2982;;12;163978;1;2,505;,000
2982;;14;160343;1;2,505;,000
2982;;14;160357;1;2,505;,000
2982;;14;162446;1;2,505;,000
2982;;14;162914;1;2,505;,000
2982;;22;161694;1;2,505;,000
2982;;23;162199;1;2,505;,000
2982;;32;162520;1;2,505;,000
2982;;32;164058;1;2,505;,000
2995;;14;163212;1;12,601;,000
2995;;32;163181;1;12,601;,000
2998;;22;163668;1;13,320;,000
300;;12;163786;1;4,740;,000
300;;12;163846;3;14,220;,000
300;;22;162708;1;4,740;,000
3005;;14;162331;1;1,145;,000
3005;;14;163117;1;1,145;,000
3005;;22;162726;1;1,145;,000
3005;;32;160720;1;1,145;,000
3005;;32;161546;1;1,145;,000
3006;;14;162481;1;23,306;,000
3017;;21;160533;2;21,840;,000
3017;;32;160471;1;10,920;,000
302;;12;163104;1;21,074;,000
3023;;14;160583;1;2,535;,000
3023;;23;162542;1;2,535;,000
3023;;32;163870;1;2,535;,000
3024;;14;161494;1;8,325;,000
3033;;12;163649;1;22,132;,000
3038;;12;160826;1;20,980;,000
3046;;32;161573;1;2,487;,000
306;;32;161937;1;1,620;,000
3065;;32;162070;1;11,895;,000
3066;;12;162450;1;19,825;,000
3066;;14;162351;1;19,825;,000
3066;;14;163585;1;19,825;,000
3066;;14;163680;1;19,825;,000
3066;;21;160874;1;19,825;,000
3078;;14;164141;1;2,110;,000
3078;;23;162205;1;2,110;,000
3078;;32;162318;1;2,110;,000
3079;;14;161325;1;5,250;,000
3082;;32;161089;1;59,467;,000
3082;;32;163286;1;59,467;,000
3089;;12;160868;1;3,830;,000
3089;;14;160610;1;3,830;,000
3089;;14;164067;1;3,830;,000
3089;;32;162318;1;3,830;,000
3091;;12;163924;8;43,584;,308
3091;;14;163929;1;5,449;,294
3091;;32;162147;1;5,465;,000
3095;;12;160622;1;2,090;,000
3095;;12;162977;1;2,090;,000
3101;;12;162977;3;3,840;,000
3101;;14;164159;3;3,840;,000
3101;;22;163304;1;1,280;,000
3101;;32;161058;1;1,280;,000
3102;;22;164115;2;2,890;,000
3112;;32;160926;2;43,000;9,968
3116;;12;162238;1;8,020;,000
3116;;22;163456;1;8,020;,000
3117;;14;162303;4;3,048;,000
3117;;22;163668;4;3,048;,000
3117;;32;163151;2;1,524;,000
3117;;32;163823;6;4,572;,000
3119;;14;163960;2;31,930;,000
3123;;32;162678;1;15,039;,373
3125;;23;162099;1;2,783;,000
3126;;22;163838;1;9,291;5,109
313;;12;163167;1;2,765;,000
313;;32;163762;1;2,765;,000
3133;;12;161057;2;57,006;,269
314;;14;160580;1;1,860;,000
3147;;22;162950;2;6,630;,000
3150;;14;161427;4;21,804;,000
3152;;22;160648;1;6,080;,000
3156;;14;161164;1;11,360;,000
3156;;14;161251;1;11,360;,000
3156;;32;163776;1;11,360;,000
3156;;32;163886;1;11,360;,000
3158;;12;162815;2;33,880;,000
3158;;22;160884;1;16,940;,000
3160;;14;161951;1;4,820;,000
3164;;12;162968;1;1,315;,000
3164;;23;162861;1;1,315;,000
3169;;21;160533;2;27,430;,000
3169;;23;162052;2;27,430;,000
317;;14;162338;1;24,115;,000
317;;32;161299;1;24,115;,000
3178;;32;161089;1;7,325;,000
318;;22;161773;4;16,000;,000
318;;32;161961;2;8,000;,000
3180;;12;160792;1;14,695;,000
3180;;12;162289;3;44,085;,000
3181;;32;163999;1;7,200;,000
3211;;12;163104;1;23,686;,000
3213;;14;162331;1;8,905;,000
3213;;32;163003;1;8,905;,000
3217;;32;163800;3;38,784;,169
3222;;12;161808;2;3,582;,000
3222;;14;160981;3;5,373;,000
3222;;14;162347;3;5,373;,000
3222;;14;162569;1;1,791;,000
3222;;22;161518;3;5,373;,000
3222;;22;164115;3;5,373;,000
3222;;23;162857;1;1,791;,000
3222;;32;162441;3;5,373;,000
3225;;12;163638;1;13,445;,000
3225;;21;162064;2;26,890;,000
323;;22;162794;1;5,213;,000
3234;;14;163871;1;2,616;,000
3235;;12;160450;1;4,380;,000
3235;;22;164106;1;4,380;,000
3235;;32;164162;-1;-4,380;,000
3237;;14;160786;1;3,815;,000
3237;;32;163235;1;3,815;,000
3238;;32;163487;1;5,395;,000
3267;;12;160626;1;,100;,000
327;;21;161729;1;3,249;,000
327;;22;160715;1;3,249;,000
327;;22;160723;-1;-3,249;,000
333;;32;160629;1;7,746;,000
3333;;12;163815;1;6,193;,000
3333;;32;163123;1;5,574;10,000
3334;;14;163233;1;4,000;,000
3334;;21;162116;1;4,000;,000
3334;;32;161659;1;4,000;,000
3335;;14;161108;1;4,000;,000
3335;;14;162303;1;4,000;,000
3335;;14;163307;1;4,000;,000
335;;12;163924;5;21,835;,308
335;;14;160343;1;4,380;,000
335;;14;161325;1;4,380;,000
335;;23;162185;1;4,380;,000
